identifier,entityName,attributeName,attributeLabel,attributeDefinition,attributeUnit,viewURL,query_datetime_utc,assigned_valueURI,prefName,ontoName,package_type,child_rm,parent_rm,parent_metadata_pid,status,isPublic
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.2A_A.2B_enviro_plotdata.csv,TRANSECT AND PLOT DISTANCE FROM ROAD IN METERS,NA,Transect identification - plot distance from the road,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.2AS_A2BS_statistics_transects.csv,TRANSECT NUMBER - TYPE OF SUMMARY DATA,NA,Transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.3A_A.3B_releve_snowdata.csv,TRANSECT-DISTANCE IN METERS-C-CENTER OR T-TROUGH,NA,transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.3A1_A.3B1_meanstddev_releve_snowdata.csv,TRANSECT NUMBER AND TYPE OF STATISTICAL DATA,NA,transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.3AS_A.3B_statistics_releve_snowdata.csv,TRANSECT NUMBER AND SUMMARY DATA,NA,Transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.5A_mean_ann_temp_transect.csv,TRANSECT NUMBERDISTANCE FROM ROAD,NA,Transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.5B_mean_ann_temp_temps_vegplots.csv,TRANSECT NUMBER,NA,transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.6_temp_loggerdata.csv,TRANSECT NUMBER-DISTANCE FROM ROAD IN METERS-CENTER OR TROUGH,NA,Transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.2A_A.2B_enviro_plotdata.xlsx,TRANSECT AND PLOT DISTANCE FROM ROAD IN METERS,NA,Transect identification - plot distance from the road,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.2AS_A2BS_statistics_transects.xlsx,TRANSECT NUMBER - TYPE OF SUMMARY DATA,NA,Transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.3A_A.3B_releve_snowdata.xlsx,TRANSECT-DISTANCE IN METERS-C-CENTER OR T-TROUGH,NA,transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.3A1_A.3B1_meanstddev_releve_snowdata.xlsx,TRANSECT NUMBER AND TYPE OF STATISTICAL DATA,NA,transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.3AS_A.3B_statistics_releve_snowdata.xlsx,TRANSECT NUMBER AND SUMMARY DATA,NA,Transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.5A_mean_ann_temp_transect.xlsx,TRANSECT NUMBERDISTANCE FROM ROAD,NA,Transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.5B_mean_ann_temp_temps_vegplots.xlsx,TRANSECT NUMBER,NA,transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A28K74X6T,arcsees_2016datarpt_tbl_A.6_temp_loggerdata.xlsx,TRANSECT NUMBER-DISTANCE FROM ROAD IN METERS-CENTER OR TROUGH,NA,Transect identification number,NA,https://search.dataone.org/view/doi:10.18739/A28K74X6T,2020-10-12T16:44:43Z,http://purl.dataone.org/odo/ECSO_00002213,transect identifier,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp has at least one annotation,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,TSLB,NA,SOIL TEMPERATURE,kelvin,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001230,Soil Temperature,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,TMN,NA,SOIL TEMPERATURE AT LOWER BOUNDARY,kelvin,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001230,Soil Temperature,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,TSLB,NA,SOIL TEMPERATURE,kelvin,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001230,Soil Temperature,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,TMN,NA,SOIL TEMPERATURE AT LOWER BOUNDARY,kelvin,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001230,Soil Temperature,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,TSLB,NA,SOIL TEMPERATURE,kelvin,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001230,Soil Temperature,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,TMN,NA,SOIL TEMPERATURE AT LOWER BOUNDARY,kelvin,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001230,Soil Temperature,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,TSLB,NA,SOIL TEMPERATURE,kelvin,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001230,Soil Temperature,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,TMN,NA,SOIL TEMPERATURE AT LOWER BOUNDARY,kelvin,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001230,Soil Temperature,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_erai_1996_2005_JJA_d.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmlw_ens_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_001_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_002_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_003_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_004_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_005_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_006_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_007_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_008_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_009_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_010_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_ens_2071_2080_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_001_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_002_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_003_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_004_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_005_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_006_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_007_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_008_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_009_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_010_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2BZ6189J,tas_wrf_cesmle_ens_1996_2005_JJA_d_adj.nc,tas,NA,Temperature at 2 m above surface,celsius,https://search.dataone.org/view/doi:10.18739/A2BZ6189J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002799,temperature above ice surface,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1985,NA,Snow water equivalent in millimeters in year 1985,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1986,NA,Snow water equivalent in millimeters in year 1986,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1987,NA,Snow water equivalent in millimeters in year 1987,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1988,NA,Snow water equivalent in millimeters in year 1988,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1989,NA,Snow water equivalent in millimeters in year 1989,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1990,NA,Snow water equivalent in millimeters in year 1990,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1991,NA,Snow water equivalent in millimeters in year 1991,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1992,NA,Snow water equivalent in millimeters in year 1992,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1993,NA,Snow water equivalent in millimeters in year 1993,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1994,NA,Snow water equivalent in millimeters in year 1994,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1995,NA,Snow water equivalent in millimeters in year 1995,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1996,NA,Snow water equivalent in millimeters in year 1996,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1997,NA,Snow water equivalent in millimeters in year 1997,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1998,NA,Snow water equivalent in millimeters in year 1998,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,1999,NA,Snow water equivalent in millimeters in year 1999,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2000,NA,Snow water equivalent in millimeters in year 2000,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2001,NA,Snow water equivalent in millimeters in year 2001,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2002,NA,Snow water equivalent in millimeters in year 2002,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2003,NA,Snow water equivalent in millimeters in year 2003,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2004,NA,Snow water equivalent in millimeters in year 2004,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2005,NA,Snow water equivalent in millimeters in year 2005,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2006,NA,Snow water equivalent in millimeters in year 2006,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2007,NA,Snow water equivalent in millimeters in year 2007,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2008,NA,Snow water equivalent in millimeters in year 2008,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
