identifier,entityName,attributeName,attributeLabel,attributeDefinition,attributeUnit,viewURL,query_datetime_utc,assigned_valueURI,prefName,ontoName,package_type,child_rm,parent_rm,parent_metadata_pid
doi:10.18739/A2S46H658,smtsodarX1.a1.20160101.000000.cdf,Time,NA,Time of day,nominalHour,https://search.dataone.org/view/doi:10.18739/A2S46H658,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002040,time of measurement,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2VX0639D,smtsondewnpnX1_b1_20200224_111543.cdf,time,NA,Time measured in decimal hours,nominalHour,https://search.dataone.org/view/doi:10.18739/A2VX0639D,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002040,time of measurement,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2W66988R,smtpossX1.c1.20120101.000100.cdf,time,NA,Time measured in decimal hours,nominalHour,https://search.dataone.org/view/doi:10.18739/A2W66988R,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002040,time of measurement,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2XD0QX2F,bg1617_bpr_d.csv,time,NA,Time of measurement,NA,https://search.dataone.org/view/doi:10.18739/A2XD0QX2F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002040,time of measurement,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2XS5JG5P,bg1617_bpr_b.csv,time,NA,Time of measurement,NA,https://search.dataone.org/view/doi:10.18739/A2XS5JG5P,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002040,time of measurement,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A20V89H7N,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A20V89H7N,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A20V89H7N,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 1997-10-20, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A20V89H7N,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A22664,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A22664,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A22664,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2004-03-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A22664,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2396G,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2396G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2396G,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2004-03-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A2396G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A27W9Q,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2005-08-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A27W9Q,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A24674,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A24674,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A24674,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2005-08-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A24674,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A24M91B2W,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A24M91B2W,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A24M91B2W,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2004-03-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A24M91B2W,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A26Q1SH6S,smtsondewnpnX1.b1.20110101.111900.cdf,time_post,NA,Time after launch,second,https://search.dataone.org/view/doi:10.18739/A26Q1SH6S,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,05201avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,05301avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,05401avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,05501avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,05601avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,05701avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,05801avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,05901avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,06001avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A25D8NF2J,06101avg.cnv,timeS,NA,time elapsed,second,https://search.dataone.org/view/doi:10.18739/A25D8NF2J,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A29W9B,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A29W9B,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A29W9B,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2005-08-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A29W9B,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2CQ2K,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2CQ2K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2CQ2K,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2005-08-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A2CQ2K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2BT1X,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2BT1X,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2BT1X,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2004-03-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A2BT1X,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2GM3V,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2GM3V,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2GM3V,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Barrow, Alaska.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2004-03-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A2GM3V,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2FM25,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",int base_time,integer base time,Base time in Epoch. Seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2FM25,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2FM25,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",double time_offset[time],double time offset,"Time offset from base_time. seconds since 2005-08-01, 00:10:00",second,https://search.dataone.org/view/doi:10.18739/A2FM25,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05901avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05901.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05901.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06001avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06001.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06001.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06101avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06101.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06101.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06201avg.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06201.cnv,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,06201.ros,timeS,NA,"time, elapsed",second,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JW86N61,smtsondewnpnX1.b1.20100525.233700.cdf,time_post,NA,Time after launch,second,https://search.dataone.org/view/doi:10.18739/A2JW86N61,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A23J39198,smtmwrlosX1.a1.20150101.000001.cdf,base_time,NA,Time since 1970-01-01 00:00:00 UTC,second,https://search.dataone.org/view/doi:10.18739/A23J39198,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A23J39198,smtmwrlosX1.a1.20150101.000001.cdf,time_offset,NA,Time since base_time,second,https://search.dataone.org/view/doi:10.18739/A23J39198,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A23R0PT8K,smtpossX1.c1.20100915.193700.cdf,base_time,NA,Base time in Epoch measured in seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A23R0PT8K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A23R0PT8K,smtpossX1.c1.20100915.193700.cdf,time_offset,NA,Time offset from base_time measured in seconds since 2010-09-15 19:37:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A23R0PT8K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2000012K,smtpossX1.c1.20170117.000100.cdf,base_time,NA,Base time in Epoch measured in seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2000012K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2000012K,smtpossX1.c1.20170117.000100.cdf,time_offset,NA,Time offset from base_time measured in seconds since 2010-09-15 19:37:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2000012K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2000012K,smtpossX1.c1.20170101.000100.cdf,base_time,NA,Base time in Epoch measured in seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2000012K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2000012K,smtpossX1.c1.20170101.000100.cdf,time_offset,NA,Time offset from base_time measured in seconds since 2010-09-15 19:37:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A2000012K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A22Z12Q3H,smtsondewnpnX1.b1.20140101.111700.cdf,base_time,NA,Base time in Epoch measured in seconds since 1970-1-1 0:00:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A22Z12Q3H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A22Z12Q3H,smtsondewnpnX1.b1.20140101.111700.cdf,time_offset,NA,Time offset from base_time measured in seconds since 2010-09-15 19:37:00 0:00,second,https://search.dataone.org/view/doi:10.18739/A22Z12Q3H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A21N7XM2W,smtmet.qc.20130101.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,https://search.dataone.org/view/doi:10.18739/A21N7XM2W,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A21N7XM2W,smtmet.qc.20130101.000000.cdf,time_offset,NA,Time since base_time,second,https://search.dataone.org/view/doi:10.18739/A21N7XM2W,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A21N7XN49,smtsodarX1.a1.20110101.000000.cdf,base_time,NA,Base time in Epoch,nominalSecond,https://search.dataone.org/view/doi:10.18739/A21N7XN49,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A21N7XN49,smtsodarX1.a1.20110101.000000.cdf,time_offset,NA,Time offset from base_time,nominalSecond,https://search.dataone.org/view/doi:10.18739/A21N7XN49,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002054,seconds elapsed,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
